SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED4YR,GRADS4YR,COHORT4YR,GRADRATE4YR,SUPPRESSED5YR,GRADS5YR,COHORT5YR,GRADRATE5YR
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,SXM,N,17,17,100.0,N,15,16,93.8
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,SXF,N,18,18,100.0,N,11,12,91.7
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,MIG,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,LUP,N,24,24,100.0,N,15,15,100.0
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,LUN,N,11,11,100.0,N,11,13,84.6
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,LEP,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,LEN,N,35,35,100.0,N,26,28,92.9
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,HOM,,,0,,Y,,1,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,ETW,N,35,35,100.0,N,25,27,92.6
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,ETP,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,ETO,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,ETI,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,ETH,,,0,,Y,,1,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,ETB,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,010,Frederick Fraize High School,132010,014132010,210129000261,GRREC,902,ACO,N,34,34,100.0,N,25,27,92.6
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,ETA,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,ETB,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,ETH,,,0,,Y,,1,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,ETI,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,ETO,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,ETP,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,ETW,N,35,35,100.0,N,25,27,92.6
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,HOM,,,0,,Y,,1,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,LEN,N,35,35,100.0,N,26,28,92.9
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,LEP,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,LUN,N,11,11,100.0,N,11,13,84.6
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,LUP,N,24,24,100.0,N,15,15,100.0
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,MIG,,,0,,,,0,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,SXF,N,18,18,100.0,N,11,12,91.7
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,SXM,N,17,17,100.0,N,15,16,93.8
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,TST,N,35,35,100.0,N,26,28,92.9
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,ACD,Y,,1,,Y,,1,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,ACO,N,34,34,100.0,N,25,27,92.6
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,CSG,Y,,1,,Y,,2,
20182019,014,BRECKINRIDGE,132,Cloverport Independent,,---District Total---,132,,,GRREC,902,ELM,,,0,,,,0,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,SXM,N,125,127,98.4,N,106,107,99.1
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,TST,N,232,235,98.7,N,211,213,99.1
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,MIG,,,0,,,,0,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,LUP,N,116,119,97.5,N,92,94,97.9
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,LUN,N,116,116,100.0,N,119,119,100.0
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,LEP,Y,,2,,Y,,1,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,LEN,N,230,233,98.7,N,210,212,99.1
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,HOM,,,0,,,,0,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,ETW,N,218,221,98.6,N,203,205,99.0
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,ETP,,,0,,,,0,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,ETO,Y,,2,,Y,,2,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,ETI,Y,,1,,,,0,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,ETH,Y,,5,,Y,,1,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,ETB,,,0,,,,0,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,ETA,Y,,6,,Y,,5,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,ELM,Y,,3,,Y,,1,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,CSG,N,22,25,88.0,N,8,10,80.0
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,ACO,N,219,219,100.0,N,207,207,100.0
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,ACD,N,13,16,81.3,Y,,6,
20182019,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000266,SESC,907,SXF,N,107,108,99.1,N,105,106,99.1
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,TST,N,261,266,98.1,N,254,259,98.1
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,SXM,N,131,133,98.5,N,123,126,97.6
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,SXF,N,130,133,97.7,N,131,133,98.5
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,MIG,,,0,,,,0,
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,LUP,N,138,142,97.2,N,123,125,98.4
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,LUN,N,123,124,99.2,N,131,134,97.8
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,LEP,Y,,2,,Y,,1,
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,LEN,N,259,264,98.1,N,253,258,98.1
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,HOM,,,0,,,,0,
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,ETW,N,247,252,98.0,N,245,250,98.0
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,ETP,,,0,,,,0,
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,ETO,Y,,2,,Y,,2,
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,ETI,Y,,1,,,,0,
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,ETH,Y,,5,,Y,,1,
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,ETB,,,0,,Y,,1,
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,ETA,Y,,6,,Y,,5,
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,ELM,Y,,3,,Y,,1,
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,CSG,N,23,26,88.5,N,9,12,75.0
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,ACD,N,14,17,82.4,Y,,7,
20182019,118,WHITLEY,133,Corbin Independent,,---District Total---,133,,,SESC,907,ACO,N,247,249,99.2,N,250,252,99.2
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,SXM,N,66,75,88.0,N,80,87,92.0
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,TST,N,146,161,90.7,N,142,152,93.4
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,MIG,,,0,,,,0,
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,LUP,N,120,133,90.2,N,112,122,91.8
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,LUN,N,26,28,92.9,N,30,30,100.0
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,LEP,N,11,14,78.6,Y,,8,
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,LEN,N,135,147,91.8,N,134,144,93.1
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,HOM,,,0,,N,10,10,100.0
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,ETW,N,61,69,88.4,N,69,77,89.6
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,ETP,,,0,,,,0,
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,ETO,N,17,17,100.0,N,14,15,93.3
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,ETI,,,0,,,,0,
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,ETH,N,22,27,81.5,N,13,13,100.0
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,ETB,N,46,48,95.8,N,46,47,97.9
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,ETA,,,0,,,,0,
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,ELM,N,12,16,75.0,Y,,9,
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,CSG,N,95,105,90.5,N,83,86,96.5
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,ACO,N,129,141,91.5,N,127,135,94.1
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,ACD,N,17,20,85.0,N,15,17,88.2
20182019,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135002049,NKCES,905,SXF,N,80,86,93.0,N,62,65,95.4
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,TST,N,160,204,78.4,N,170,191,89.0
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,SXM,N,71,96,74.0,N,95,109,87.2
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,SXF,N,89,108,82.4,N,75,82,91.5
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,MIG,,,0,,,,0,
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,LUP,N,133,174,76.4,N,138,159,86.8
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,LUN,N,27,30,90.0,N,32,32,100.0
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,LEP,N,12,15,80.0,Y,,8,
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,LEN,N,148,189,78.3,N,162,183,88.5
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,HOM,Y,,7,,N,11,13,84.6
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ETW,N,67,92,72.8,N,84,103,81.6
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ETP,Y,,1,,,,0,
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ETO,N,19,22,86.4,N,15,16,93.8
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ETI,,,0,,,,0,
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ETH,N,23,28,82.1,N,13,13,100.0
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ETB,N,50,61,82.0,N,58,59,98.3
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ETA,,,0,,,,0,
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ELM,N,13,17,76.5,Y,,9,
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,CSG,N,104,128,81.3,N,97,102,95.1
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ACD,N,20,25,80.0,N,17,21,81.0
20182019,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ACO,N,140,179,78.2,N,153,170,90.0
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,CSG,Y,,7,,Y,,7,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ELM,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ACD,Y,,5,,Y,,6,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,TST,N,76,85,89.4,N,65,69,94.2
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,SXM,N,38,45,84.4,N,38,41,92.7
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,SXF,N,38,40,95.0,N,27,28,96.4
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,MIG,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,LUP,N,38,46,82.6,N,23,26,88.5
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,LUN,N,38,39,97.4,N,42,43,97.7
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,LEP,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,LEN,N,76,85,89.4,N,65,69,94.2
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,HOM,Y,,3,,Y,,8,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETW,N,74,83,89.2,N,64,68,94.1
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETP,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETO,Y,,1,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETI,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETH,Y,,1,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETB,,,0,,Y,,1,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETA,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ACO,N,74,80,92.5,N,60,63,95.2
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,CSG,Y,,7,,Y,,7,
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ACO,N,75,81,92.6,N,61,64,95.3
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ACD,Y,,5,,Y,,6,
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,TST,N,77,86,89.5,N,66,70,94.3
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,SXM,N,39,46,84.8,N,38,41,92.7
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,SXF,N,38,40,95.0,N,28,29,96.6
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,MIG,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,LUP,N,39,47,83.0,N,24,27,88.9
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,LUN,N,38,39,97.4,N,42,43,97.7
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,LEP,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,LEN,N,77,86,89.5,N,66,70,94.3
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,HOM,Y,,3,,Y,,8,
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETW,N,75,84,89.3,N,65,69,94.2
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETP,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETO,Y,,1,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETI,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETH,Y,,1,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ELM,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETA,,,0,,,,0,
20182019,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETB,,,0,,Y,,1,
20182019,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ACD,Y,,2,,Y,,7,
20182019,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ACO,N,56,56,100.0,N,69,69,100.0
